"variable","iteration","chain","value"
"current_smoking","11","Chain 12",0.0740358521576272
"current_smoking","12","Chain 12",0.0917612659098727
"current_smoking","13","Chain 12",0.103848946986202
"current_smoking","14","Chain 12",0.0842793257653939
"current_smoking","15","Chain 12",0.103848946986202
"current_smoking","16","Chain 12",0.0817471238007874
"current_smoking","17","Chain 12",0.117723502656423
"current_smoking","18","Chain 12",0.115458854106945
"current_smoking","19","Chain 12",0.0966536712150747
"current_smoking","20","Chain 12",0.076625386996904
"current_smoking","21","Chain 12",0.110872224133318
"current_smoking","22","Chain 12",0.0892863968199366
"current_smoking","23","Chain 12",0.0966536712150747
"current_smoking","24","Chain 12",0.0966536712150747
"current_smoking","25","Chain 12",0.0942170240415854
"current_smoking","26","Chain 12",0.0942170240415854
"current_smoking","27","Chain 12",0.0791958108779574
"current_smoking","28","Chain 12",0.0917612659098727
"current_smoking","29","Chain 12",0.101469632687383
"current_smoking","30","Chain 12",0.0917612659098727
"current_smoking","31","Chain 12",0.0842793257653939
"current_smoking","32","Chain 12",0.0942170240415854
"current_smoking","33","Chain 12",0.113175094599243
"current_smoking","34","Chain 12",0.0942170240415854
"current_smoking","35","Chain 12",0.101469632687383
"current_smoking","36","Chain 12",0.076625386996904
