"variable","iteration","chain","value"
"current_smoking","15","Chain 11",1.22413793103448
"current_smoking","16","Chain 11",1.18965517241379
"current_smoking","17","Chain 11",1.18965517241379
"current_smoking","18","Chain 11",1.24137931034483
"current_smoking","19","Chain 11",1.31034482758621
"current_smoking","20","Chain 11",1.20689655172414
"current_smoking","21","Chain 11",1.13793103448276
"current_smoking","22","Chain 11",1.18965517241379
"current_smoking","23","Chain 11",1.18965517241379
"current_smoking","24","Chain 11",1.1551724137931
"current_smoking","25","Chain 11",1.17241379310345
"current_smoking","26","Chain 11",1.10344827586207
"current_smoking","27","Chain 11",1.24137931034483
"current_smoking","28","Chain 11",1.22413793103448
"current_smoking","29","Chain 11",1.17241379310345
"current_smoking","30","Chain 11",1.22413793103448
"current_smoking","31","Chain 11",1.18965517241379
"current_smoking","32","Chain 11",1.18965517241379
"current_smoking","33","Chain 11",1.12068965517241
"current_smoking","34","Chain 11",1.20689655172414
"current_smoking","35","Chain 11",1.20689655172414
"current_smoking","36","Chain 11",1.29310344827586
"current_smoking","37","Chain 11",1.22413793103448
"current_smoking","38","Chain 11",1.22413793103448
"current_smoking","39","Chain 11",1.18965517241379
"current_smoking","40","Chain 11",1.08620689655172
"current_smoking","41","Chain 11",1.13793103448276
"current_smoking","42","Chain 11",1.1551724137931
"current_smoking","43","Chain 11",1.10344827586207
"current_smoking","44","Chain 11",1.18965517241379
"current_smoking","45","Chain 11",1.22413793103448
"current_smoking","46","Chain 11",1.27586206896552
"current_smoking","47","Chain 11",1.1551724137931
"current_smoking","48","Chain 11",1.37931034482759
"current_smoking","49","Chain 11",1.22413793103448
"current_smoking","50","Chain 11",1.22413793103448
"current_smoking","1","Chain 12",1.18965517241379
"current_smoking","2","Chain 12",1.25862068965517
"current_smoking","3","Chain 12",1.10344827586207
"current_smoking","4","Chain 12",1.22413793103448
"current_smoking","5","Chain 12",1.22413793103448
"current_smoking","6","Chain 12",1.1551724137931
"current_smoking","7","Chain 12",1.17241379310345
"current_smoking","8","Chain 12",1.13793103448276
"current_smoking","9","Chain 12",1.20689655172414
"current_smoking","10","Chain 12",1.27586206896552
"current_smoking","11","Chain 12",1.22413793103448
"current_smoking","12","Chain 12",1.29310344827586
"current_smoking","13","Chain 12",1.18965517241379
"current_smoking","14","Chain 12",1.24137931034483
"current_smoking","15","Chain 12",1.18965517241379
"current_smoking","16","Chain 12",1.20689655172414
"current_smoking","17","Chain 12",1.18965517241379
"current_smoking","18","Chain 12",1.17241379310345
